ID Occupation Group 0,Occupation Group 0,ID Occupation Group 1,Occupation Group 1,ID Occupation Group 2,Occupation Group 2,ID Occupation Group 3,Occupation Group 3,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,Geography,ID Geography,Slug Geography
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Healthcare Practitioners & Technical Occupations",13,"Healthcare Practitioners & Technical Occupations",42,"Health Technologists & Technicians",2016,"2016","04000US48","Texas",7082,1549.8596710670292,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",97,"First-Line Supervisors of Production & Operating Workers",2016,"2016","04000US48","Texas",1708,935.2438184772994,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",86,"Carpenters",2016,"2016","04000US48","Texas",3786,1244.3669073066835,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",4,"Healthcare Support Occupations",11,"Healthcare Support Occupations",14,"Healthcare Support Occupations",43,"Nursing, Psychiatric, & Home Health Aides",2016,"2016","04000US48","Texas",3542,1199.8237370547392,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",25,"Judges, Magistrates, & Other Judicial Workers",2016,"2016","04000US48","Texas",582,479.38815171007303,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",98,"Assemblers & Fabricators",2016,"2016","04000US48","Texas",2254,877.437177238348,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",85,"First-Line Supervisors of Construction & Extraction Workers",2016,"2016","04000US48","Texas",1051,518.0357130546117,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",4,"Healthcare Support Occupations",11,"Healthcare Support Occupations",14,"Healthcare Support Occupations",44,"Occupational & Physical Therapist Assistants & Aides",2016,"2016","04000US48","Texas",179,180.67927385286893,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",24,"Lawyers & Judicial Law Clerks",2016,"2016","04000US48","Texas",7686,1750.8540773005614,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",23,"Religious Workers",2016,"2016","04000US48","Texas",1315,491.93495504995366,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",4,"Healthcare Support Occupations",11,"Healthcare Support Occupations",14,"Healthcare Support Occupations",45,"Other Healthcare Support Occupations",2016,"2016","04000US48","Texas",4653,1360.7413420632151,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",99,"Food Processing Workers",2016,"2016","04000US48","Texas",1499,721.3390326330608,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",84,"Fishing & Hunting, & Forest, Conservation, & Logging Workers",2016,"2016","04000US48","Texas",35,227.7740108089595,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",46,"First-Line Supervisors of Law Enforcement Workers",2016,"2016","04000US48","Texas",59,240.03333101883996,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",22,"Counselors, Social Workers, & Other Community & Social Service Specialists",2016,"2016","04000US48","Texas",6448,1800.483546161975,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",100,"Metal Workers & Plastic Workers",2016,"2016","04000US48","Texas",1540,799.7530868961994,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",83,"Agricultural Workers",2016,"2016","04000US48","Texas",866,537.9005484287965,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",47,"First-Line Supervisors of Fire Fighting & Prevention Workers",2016,"2016","04000US48","Texas",0,311.12698372208087,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",21,"Life, Physical, & Social Science Technicians",2016,"2016","04000US48","Texas",769,360.95567594927775,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",20,"Social Scientists & Related Workers",2016,"2016","04000US48","Texas",1399,628.6572993292928,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",48,"First-Line Supervisors of Protective Service Workers, All Other",2016,"2016","04000US48","Texas",48,233.7541443482874,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",101,"Printing Workers",2016,"2016","04000US48","Texas",376,264.0776400985134,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",82,"First-Line Supervisors of Farming, Fishing, & Forestry Workers",2016,"2016","04000US48","Texas",0,311.12698372208087,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",49,"Fire Fighting & Prevention Workers",2016,"2016","04000US48","Texas",734,466.5211677941313,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",19,"Life & Physical Scientists",2016,"2016","04000US48","Texas",2764,845.6459069847143,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",102,"Textile, Apparel, & Furnishings Workers",2016,"2016","04000US48","Texas",875,413.40053217188773,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",81,"Other Office & Administrative Support Workers",2016,"2016","04000US48","Texas",9303,1856.3913919214342,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",50,"Law Enforcement Workers",2016,"2016","04000US48","Texas",1879,834.7275004455047,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",18,"Drafters, Engineering, & Mapping Technicians",2016,"2016","04000US48","Texas",2100,812.7465779688033,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",17,"Engineers",2016,"2016","04000US48","Texas",10544,1655.3772983824563,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",51,"Other Protective Service Workers",2016,"2016","04000US48","Texas",2757,1267.4486182879366,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",0,"Top Executives",2016,"2016","04000US48","Texas",11167,2018.2928429739823,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",80,"Secretaries & Administrative Assistants",2016,"2016","04000US48","Texas",7007,1379.4843239413776,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",52,"First-Line Supervisors of Food Preparation & Serving Workers",2016,"2016","04000US48","Texas",3637,1455.949518355633,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",16,"Architects, Surveyors, & Cartographers",2016,"2016","04000US48","Texas",2118,644.9868215707977,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",104,"Plant & System Operators",2016,"2016","04000US48","Texas",382,394.0685219603311,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",79,"Material Recording, Scheduling, Dispatching, & Distributing Workers",2016,"2016","04000US48","Texas",9323,1941.8056030406342,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",53,"Cooks & Food Preparation Workers",2016,"2016","04000US48","Texas",10525,1900.4215321870042,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",4,"Computer & Mathematical Occupations",15,"Mathematical Science Occupations",2016,"2016","04000US48","Texas",1860,939.792530295916,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",14,"Miscellaneous Computer Occupations, Including Computer Support Specialists",2016,"2016","04000US48","Texas",6515,1639.5865332455007,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",54,"Waiters & Waitresses",2016,"2016","04000US48","Texas",8448,1850.363207589256,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",105,"Other Production Occupations",2016,"2016","04000US48","Texas",5994,1560.4810155846178,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",78,"Customer Service Representatives",2016,"2016","04000US48","Texas",12802,2005.7689298620617,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",55,"Food & Beverage Serving Workers Except Waiters/Waitresses",2016,"2016","04000US48","Texas",6237,1660.3725485564978,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",13,"Database & Systems Administrators & Network Architects",2016,"2016","04000US48","Texas",1488,644.8100495494779,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",106,"Supervisors of Transportation & Material Moving Workers",2016,"2016","04000US48","Texas",52,237.32045845227924,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",77,"Information & Record Clerks Except Customer Service Representatives",2016,"2016","04000US48","Texas",6639,1501.0706179257522,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",56,"Other Food Preparation & Serving Related Workers",2016,"2016","04000US48","Texas",3477,1009.9331661055596,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",12,"Software Developers & Programmers",2016,"2016","04000US48","Texas",17623,1933.081736502624,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",11,"Computer & Information Research Scientists & Analysts",2016,"2016","04000US48","Texas",4158,1134.2138246380177,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",76,"Bookkeeping, Accounting, & Auditing Clerks",2016,"2016","04000US48","Texas",2647,1197.8384699115318,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",57,"First-Line Supervisors of Housekeeping & Janitorial Workers",2016,"2016","04000US48","Texas",442,300.7607022202203,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",107,"Air Transportation Workers",2016,"2016","04000US48","Texas",1283,791.310937621868,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",10,"Other Financial Specialists",2016,"2016","04000US48","Texas",6789,1356.727312321824,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",58,"First-Line Supervisors of Landscaping, Lawn Service, & Groundskeeping Workers",2016,"2016","04000US48","Texas",692,505.3810443615787,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",108,"Rail & Water Transportation Workers",2016,"2016","04000US48","Texas",0,311.12698372208087,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",75,"Financial Clerks Except Bookkeeping, Accounting, & Auditing Clerks",2016,"2016","04000US48","Texas",2837,904.4495563601101,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",59,"Building Cleaning & Pest Control Workers",2016,"2016","04000US48","Texas",14006,2402.5663362329874,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",9,"Accountants & Auditors",2016,"2016","04000US48","Texas",7169,1488.2825672566348,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",1,"Business & Financial Operations Occupations",8,"Other Business Operations Specialists",2016,"2016","04000US48","Texas",20270,2577.20003104144,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",74,"Communications Equipment Operators",2016,"2016","04000US48","Texas",23,223.25769863545574,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",60,"Grounds Maintenance Workers",2016,"2016","04000US48","Texas",4348,1312.568474404288,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",109,"Bus Drivers",2016,"2016","04000US48","Texas",611,497.90159670360566,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",1,"Business & Financial Operations Occupations",7,"Human Resources Workers",2016,"2016","04000US48","Texas",2868,967.623893876128,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",61,"First-Line Supervisors of Personal Care & Service Workers",2016,"2016","04000US48","Texas",93,238.46173697262208,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",110,"Driver/Sales Workers & Truck Drivers",2016,"2016","04000US48","Texas",7103,1621.0669326095083,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",73,"First-Line Supervisors of Office & Administrative Support Workers",2016,"2016","04000US48","Texas",3818,1112.4360655786022,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",62,"Personal Appearance Workers",2016,"2016","04000US48","Texas",5780,1709.602292932482,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",6,"Other Management Occupations Except Farmers, Ranchers, & Other Agricultural Managers",2016,"2016","04000US48","Texas",41575,3634.147080127606,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",5,"Farmers, Ranchers, & Other Agricultural Managers",2016,"2016","04000US48","Texas",400,474.50711269695415,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",72,"Other Sales & Related Workers",2016,"2016","04000US48","Texas",7442,1670.5508073686356,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",63,"Baggage Porters & Concierges, & Tour & Travel Guides",2016,"2016","04000US48","Texas",900,572.657838503936,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",111,"Motor Vehicle Operators Except Bus & Truck Drivers",2016,"2016","04000US48","Texas",1689,780.299942329871,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",4,"Operations Specialties Managers Except Financial Managers & Human Resources Managers",2016,"2016","04000US48","Texas",7694,1297.5276490310332,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",64,"Child Care Workers",2016,"2016","04000US48","Texas",3381,898.6534370935216,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",112,"Other Transportation Workers",2016,"2016","04000US48","Texas",580,432.3251091481965,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",71,"Sales Representatives, Wholesale & Manufacturing",2016,"2016","04000US48","Texas",6899,1678.075385672527,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",8,"Personal Care & Service Occupations",15,"Personal Care & Service Occupations",18,"Personal Care & Service Occupations",65,"Other Personal Care & Service Workers Except Personal Appearance, Baggage Porters, Concierges, & Child Care Workers",2016,"2016","04000US48","Texas",7330,1472.213299763319,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",3,"Human Resources Managers",2016,"2016","04000US48","Texas",1511,562.0862923075068,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",2,"Financial Managers",2016,"2016","04000US48","Texas",4185,1092.3740201963794,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",70,"Sales Representatives, Services",2016,"2016","04000US48","Texas",11028,2295.312179203517,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",66,"First-Line Supervisors of Retail Sales Workers",2016,"2016","04000US48","Texas",12496,2340.3119450192958,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",16,"Material Moving Occupations",23,"Material Moving Occupations",26,"Material Moving Occupations",113,"Laborers & Material Movers, Hand",2016,"2016","04000US48","Texas",6052,1318.2200119858599,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",1,"Advertising, Marketing, Promotions, Public Relations, & Sales Managers",2016,"2016","04000US48","Texas",8138,1765.649172400905,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",67,"First-Line Supervisors of Non-Retail Sales Workers",2016,"2016","04000US48","Texas",4036,1103.6598207781235,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",16,"Material Moving Occupations",23,"Material Moving Occupations",26,"Material Moving Occupations",114,"Material Moving Workers Except Supervisors & Laborers & Material Movers, Hand",2016,"2016","04000US48","Texas",1328,910.9643242191213,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",69,"Retail Sales Workers Except Cashiers",2016,"2016","04000US48","Texas",14615,3009.428018743761,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",9,"Sales & Related Occupations",16,"Sales & Related Occupations",19,"Sales & Related Occupations",68,"Cashiers",2016,"2016","04000US48","Texas",9224,1943.423011081221,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",103,"Woodworkers",2016,"2016","04000US48","Texas",376,478.56556499606205,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",13,"Database & Systems Administrators & Network Architects",2015,"2015","04000US48","Texas",3231,1034.130069188591,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",84,"Fishing & Hunting, & Forest, Conservation, & Logging Workers",2015,"2015","04000US48","Texas",0,302.64170234784234,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",46,"First-Line Supervisors of Law Enforcement Workers",2015,"2015","04000US48","Texas",42,224.54398232862974,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",20,"Social Scientists & Related Workers",2015,"2015","04000US48","Texas",2423,824.3421619691668,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",2,"Financial Managers",2015,"2015","04000US48","Texas",3408,768.9122186569804,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",13,"Installation, Maintenance, & Repair Occupations",20,"Installation, Maintenance, & Repair Occupations",23,"Installation, Maintenance, & Repair Occupations",94,"First-Line Supervisors of Mechanics, Installers, & Repairers",2015,"2015","04000US48","Texas",641,502.8130865440954,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",29,"Elementary & Middl",2015,"2015","04000US48","Texas",2060,787,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",47,"First-Line Supervisors of Fire Fighting & Prevention Workers",2015,"2015","04000US48","Texas",168,290.19303919977125,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",109,"Bus Drivers",2015,"2015","04000US48","Texas",881,572.435149165388,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",101,"Printing Workers",2015,"2015","04000US48","Texas",1012,486.1532680132882,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",83,"Agricultural Workers",2015,"2015","04000US48","Texas",875,489.23716130318627,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",111,"Motor Vehicle Operators Except Bus & Truck Drivers",2015,"2015","04000US48","Texas",2019,1106.4357188738984,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",48,"First-Line Supervisors of Protective Service Workers, All Other",2015,"2015","04000US48","Texas",86,105.67875850898325,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",6,"Life, Physical, & Social Science Occupations",21,"Life, Physical, & Social Science Technicians",2015,"2015","04000US48","Texas",817,416.5921266658793,"Austin, TX","16000US4805000","austin-tx"
